Home ID,Appliance Type,Energy Consumption (kWh),Time,Date,Outdoor Temperature (°C),Season,Household Size
201,Microwave,1.62,08:12,2023-01-20,28.7,Winter,2
414,Fridge,0.48,14:36,2023-03-01,7.7,Winter,4
90,Computer,1.55,17:30,2023-01-27,3.8,Winter,4
199,Washing Machine,1.19,02:43,2023-06-25,-1.2,Spring,5
194,TV,1.32,15:20,2023-08-04,6.7,Summer,4
72,Dishwasher,1.55,20:59,2023-11-25,-4.0,Fall,1
249,Washing Machine,0.51,10:55,2023-08-21,4.7,Summer,1
190,Fridge,0.19,12:47,2023-01-14,32.1,Winter,4
478,TV,1.49,11:52,2023-05-20,22.7,Spring,3
139,Heater,2.12,18:52,2023-03-22,6.4,Winter,4
176,Microwave,1.84,07:37,2023-08-02,13.6,Summer,2
484,Dishwasher,0.85,06:27,2023-09-29,29.3,Summer,2
113,TV,1.29,08:04,2023-01-07,28.8,Winter,5
52,Fridge,0.32,06:16,2023-05-08,21.9,Spring,5
435,Dishwasher,1.29,18:59,2023-03-26,38.7,Winter,3
55,Oven,0.56,11:24,2023-04-21,5.6,Spring,4
426,Fridge,0.4,01:28,2023-09-04,34.8,Summer,1
273,Washing Machine,1.93,10:22,2023-04-22,-5.3,Spring,4
419,Computer,1.54,21:28,2023-10-19,14.2,Fall,1
223,Heater,4.96,13:50,2023-10-08,-3.7,Fall,2
2,Oven,1.56,18:04,2023-04-16,31.8,Spring,1
64,Lights,1.51,20:12,2023-11-22,3.5,Fall,1
462,Washing Machine,0.41,04:58,2023-09-08,5.6,Summer,1
214,Heater,2.96,15:36,2023-11-28,6.0,Fall,3
476,Washing Machine,1.72,08:01,2023-11-13,-3.8,Fall,3
231,Heater,4.88,03:05,2023-02-10,10.2,Winter,3
209,Microwave,0.41,16:59,2023-11-07,-0.7,Fall,3
302,Air Conditioning,2.02,21:41,2023-07-18,22.7,Summer,4
212,Oven,1.71,07:58,2023-11-11,16.0,Fall,4
479,Lights,0.63,01:57,2023-12-15,4.0,Fall,4
492,TV,1.16,14:50,2023-04-17,22.8,Spring,1
174,Washing Machine,0.31,08:04,2023-04-16,17.7,Spring,4
311,Lights,1.73,21:55,2023-09-20,12.5,Summer,5
210,Dishwasher,0.75,15:14,2023-03-05,21.3,Winter,2
23,Dishwasher,1.36,06:28,2023-04-12,15.9,Spring,2
329,Air Conditioning,2.71,08:05,2023-09-22,9.1,Summer,2
168,Air Conditioning,2.46,22:55,2023-09-02,35.1,Summer,3
278,Fridge,0.37,15:47,2023-08-07,33.3,Summer,2
158,Microwave,1.69,14:28,2023-02-05,18.6,Winter,2
32,Oven,1.84,13:16,2023-09-21,-5.9,Summer,1
497,Computer,1.73,05:47,2023-11-28,-8.2,Fall,2
122,Oven,1.14,11:01,2023-10-28,1.9,Fall,3
134,Lights,1.85,06:04,2023-11-05,-6.6,Fall,1
169,Oven,1.71,07:04,2023-04-07,20.4,Spring,2
301,Washing Machine,0.22,01:49,2023-07-10,19.1,Summer,3
25,Microwave,0.32,18:15,2023-11-23,-8.2,Fall,2
455,Fridge,0.32,13:12,2023-09-10,20.8,Summer,2
269,Lights,0.46,04:17,2023-03-06,26.0,Winter,2
65,Oven,2.0,02:48,2023-04-15,37.3,Spring,4
445,TV,1.68,11:19,2023-08-04,14.0,Summer,3
371,Heater,3.93,14:39,2023-07-03,-2.7,Summer,1
56,Oven,0.37,08:43,2023-02-04,24.8,Winter,3
220,Lights,1.69,04:31,2023-12-15,-1.0,Fall,1
169,Dishwasher,1.53,01:56,2023-02-16,34.5,Winter,1
211,Dishwasher,0.79,15:48,2023-03-05,11.4,Winter,2
390,Oven,0.55,15:27,2023-03-18,30.7,Winter,1
147,Fridge,0.19,19:23,2023-11-12,37.7,Fall,1
475,Heater,3.75,12:05,2023-05-21,2.1,Spring,4
256,Heater,3.3,09:08,2023-07-08,37.1,Summer,3
261,Oven,0.76,02:46,2023-09-07,1.4,Summer,1
85,Heater,3.57,18:44,2023-05-05,23.7,Spring,4
380,Washing Machine,0.5,19:09,2023-03-04,14.8,Winter,3
230,Washing Machine,0.79,06:13,2023-08-09,32.6,Summer,4
499,Air Conditioning,4.91,23:37,2023-02-01,20.8,Winter,1
155,Air Conditioning,2.55,13:11,2023-05-06,22.3,Spring,4
464,Dishwasher,1.93,08:38,2023-12-26,34.0,Fall,3
212,Washing Machine,1.56,07:14,2023-08-30,17.8,Summer,3
340,Oven,1.42,16:45,2023-04-02,23.4,Spring,5
491,TV,0.61,20:45,2023-04-15,-8.7,Spring,5
54,Lights,1.56,23:23,2023-11-21,37.0,Fall,2
59,Oven,0.44,19:42,2023-06-17,0.5,Spring,2
323,Computer,0.3,02:52,2023-08-12,35.8,Summer,3
130,Washing Machine,1.12,06:17,2023-06-09,10.6,Spring,5
341,TV,1.49,20:57,2023-02-03,19.4,Winter,3
497,Heater,2.14,08:05,2023-10-21,26.2,Fall,2
107,Microwave,0.7,02:55,2023-01-07,32.3,Winter,4
162,Computer,1.64,15:52,2023-03-08,23.5,Winter,2
474,Lights,1.84,04:51,2023-10-04,28.1,Fall,2
331,Fridge,0.29,18:00,2023-07-21,37.8,Summer,2
144,Computer,1.71,00:10,2023-06-26,20.2,Spring,4
73,Air Conditioning,2.91,03:48,2023-04-07,-4.0,Spring,4
457,Microwave,0.75,06:15,2023-08-19,6.9,Summer,3
85,Oven,0.89,13:27,2023-06-13,34.0,Spring,4
365,Heater,3.12,09:00,2023-06-08,10.5,Spring,2
35,Lights,1.6,19:43,2023-07-25,24.0,Summer,2
339,Washing Machine,0.74,14:35,2023-03-31,30.2,Winter,4
98,Washing Machine,1.71,11:55,2023-11-08,37.7,Fall,1
415,Lights,0.81,12:33,2023-11-07,10.8,Fall,5
353,Microwave,1.51,06:58,2023-03-20,-3.6,Winter,1
368,Heater,3.22,18:14,2023-11-21,1.6,Fall,3
401,Heater,4.95,14:21,2023-05-02,11.0,Spring,3
78,Air Conditioning,4.5,14:35,2023-10-05,26.8,Fall,1
255,TV,0.57,03:57,2023-02-19,28.0,Winter,1
470,Oven,0.21,07:24,2023-10-07,29.1,Fall,2
176,Dishwasher,0.81,23:40,2023-09-21,5.1,Summer,1
133,Air Conditioning,3.51,00:49,2023-01-02,6.8,Winter,3
236,Lights,1.57,04:18,2023-03-21,24.1,Winter,5
422,Heater,2.94,06:55,2023-12-11,10.2,Fall,1
10,Oven,1.36,23:45,2023-07-26,-7.7,Summer,4
215,Fridge,0.16,22:20,2023-02-11,29.9,Winter,2
105,TV,0.98,07:51,2023-12-03,2.1,Fall,2
7,Microwave,0.93,10:44,2023-09-08,4.2,Summer,3
191,Oven,1.79,13:54,2023-06-18,32.8,Spring,2
382,Washing Machine,1.27,07:23,2023-07-19,31.9,Summer,4
155,Heater,5.0,13:12,2023-07-09,39.3,Summer,5
190,Computer,1.27,20:32,2023-08-25,28.6,Summer,2
156,Washing Machine,1.99,15:06,2023-06-08,36.6,Spring,2
180,Air Conditioning,4.77,09:29,2023-07-12,24.7,Summer,2
345,Washing Machine,1.48,01:54,2023-11-07,-0.9,Fall,3
267,Lights,1.96,05:25,2023-08-12,5.3,Summer,4
363,TV,1.44,05:15,2023-10-25,-8.2,Fall,1
190,Air Conditioning,3.76,03:45,2023-11-30,-7.1,Fall,1
244,Heater,2.02,23:17,2023-06-10,36.6,Spring,1
256,Heater,4.5,13:53,2023-04-01,23.3,Spring,5
463,Microwave,0.84,16:37,2023-03-25,20.4,Winter,2
217,Air Conditioning,4.67,22:02,2023-11-25,-0.6,Fall,2
11,Computer,1.61,21:22,2023-09-20,29.5,Summer,4
469,Heater,2.32,10:55,2023-10-03,-0.4,Fall,1
336,Lights,1.52,13:09,2023-03-08,4.8,Winter,4
452,Microwave,0.52,11:26,2023-10-02,27.7,Fall,3
393,Microwave,1.11,19:13,2023-02-02,33.0,Winter,4
373,Lights,0.26,16:07,2023-05-12,36.0,Spring,1
389,Fridge,0.49,08:33,2023-10-21,-8.0,Fall,4
45,Dishwasher,0.93,16:07,2023-09-10,13.4,Summer,4
70,Computer,0.34,02:11,2023-04-19,28.6,Spring,1
163,Lights,1.37,06:19,2023-11-13,35.4,Fall,3
205,Dishwasher,0.4,17:45,2023-03-11,20.6,Winter,4
178,Heater,4.24,06:19,2023-01-07,39.0,Winter,1
176,Computer,0.29,01:12,2023-09-07,22.2,Summer,5
140,Oven,0.54,16:01,2023-09-15,3.0,Summer,2
378,Computer,1.8,17:15,2023-11-30,25.1,Fall,4
259,Microwave,1.22,18:46,2023-12-17,36.5,Fall,3
157,Dishwasher,1.23,16:49,2023-01-24,14.6,Winter,1
407,Computer,1.17,20:46,2023-04-27,33.1,Spring,1
166,Computer,1.73,21:24,2023-10-18,4.6,Fall,2
409,Lights,0.92,18:58,2023-11-06,38.2,Fall,3
238,Washing Machine,1.52,20:13,2023-09-01,17.5,Summer,1
84,Heater,2.83,03:06,2023-12-04,29.9,Fall,1
294,Lights,1.52,02:25,2023-07-22,33.9,Summer,5
46,Air Conditioning,3.42,01:52,2023-12-13,26.2,Fall,2
317,Oven,0.25,03:02,2023-11-23,32.7,Fall,2
424,Computer,0.53,02:48,2023-10-23,13.7,Fall,4
45,Heater,4.65,04:28,2023-10-23,19.8,Fall,4
69,TV,1.42,00:57,2023-01-25,8.2,Winter,2
297,Computer,0.39,13:51,2023-11-20,31.0,Fall,2
144,Dishwasher,1.35,10:04,2023-08-07,-6.6,Summer,4
378,Dishwasher,0.35,15:47,2023-04-09,11.8,Spring,1
121,Fridge,0.47,20:28,2023-11-17,3.9,Fall,2
92,Lights,1.0,21:19,2023-10-07,2.1,Fall,1
471,Fridge,0.14,09:28,2023-07-29,7.6,Summer,2
108,Heater,3.55,07:07,2023-02-17,21.1,Winter,5
194,Dishwasher,0.44,07:50,2023-08-22,25.7,Summer,2
284,TV,0.82,08:59,2023-06-16,30.8,Spring,2
215,Fridge,0.26,19:37,2023-07-29,2.3,Summer,3
391,Fridge,0.29,21:08,2023-03-24,12.3,Winter,2
477,Heater,4.92,00:07,2023-04-20,4.4,Spring,5
345,Microwave,1.13,09:48,2023-07-18,38.5,Summer,1
169,Heater,2.44,21:36,2023-05-23,8.5,Spring,2
438,Heater,2.74,20:57,2023-07-01,33.9,Summer,3
385,Heater,4.89,22:19,2023-11-10,-6.9,Fall,3
29,Washing Machine,0.7,15:24,2023-12-18,3.4,Fall,3
87,Microwave,0.45,13:08,2023-09-04,10.8,Summer,5
362,Washing Machine,0.24,05:56,2023-01-15,38.1,Winter,1
107,Air Conditioning,4.36,21:58,2023-07-06,39.6,Summer,2
371,TV,1.74,04:32,2023-09-06,-3.2,Summer,2
94,Washing Machine,1.17,12:16,2023-04-17,23.5,Spring,1
280,Washing Machine,0.94,18:37,2023-02-16,10.2,Winter,2
20,Lights,0.89,23:20,2023-10-11,15.4,Fall,3
44,Air Conditioning,4.67,09:20,2023-10-09,4.4,Fall,1
192,Air Conditioning,4.57,12:42,2023-09-04,24.9,Summer,1
445,Oven,1.08,04:00,2023-06-16,-0.4,Spring,5
46,Dishwasher,1.35,06:38,2023-11-13,18.4,Fall,5
300,Fridge,0.28,00:00,2023-01-31,5.4,Winter,2
370,Fridge,0.31,20:20,2023-03-23,12.5,Winter,5
350,TV,0.6,10:37,2023-05-24,3.2,Spring,1
380,Washing Machine,1.94,06:20,2023-08-10,2.6,Summer,2
446,Air Conditioning,3.09,10:06,2023-01-06,7.3,Winter,3
376,Fridge,0.28,06:56,2023-03-29,15.8,Winter,2
41,Fridge,0.31,23:55,2023-06-14,-9.9,Spring,1
239,Microwave,0.93,20:08,2023-06-05,16.2,Spring,1
151,Lights,0.25,18:06,2023-08-12,21.4,Summer,5
66,Air Conditioning,4.11,00:21,2023-02-20,14.5,Winter,1
421,Dishwasher,0.43,07:20,2023-12-17,15.6,Fall,4
414,Oven,0.82,12:12,2023-02-13,-7.8,Winter,4
215,Air Conditioning,2.51,23:06,2023-05-15,34.1,Spring,5
147,Fridge,0.38,14:16,2023-01-20,6.0,Winter,5
349,Heater,4.75,23:40,2023-01-22,37.6,Winter,4
6,Microwave,0.78,02:49,2023-11-02,31.7,Fall,3
308,Microwave,0.77,05:08,2023-02-17,4.9,Winter,2
43,TV,1.11,18:37,2023-12-13,-1.6,Fall,4
293,Washing Machine,1.31,11:52,2023-12-26,31.1,Fall,3
290,Air Conditioning,3.51,05:15,2023-11-08,6.6,Fall,4
500,Dishwasher,0.29,14:27,2023-08-23,-2.0,Summer,5
236,Lights,0.72,23:46,2023-12-01,17.6,Fall,3
151,Lights,1.6,06:35,2023-01-30,0.6,Winter,2
483,Computer,0.5,06:51,2023-12-12,-6.3,Fall,3
331,Washing Machine,1.96,00:05,2023-02-19,37.8,Winter,2
412,TV,1.44,21:09,2023-06-17,39.6,Spring,2
18,Fridge,0.18,08:10,2023-11-26,28.1,Fall,3
198,Oven,0.26,07:43,2023-02-13,3.2,Winter,1
141,TV,1.42,19:11,2023-11-11,-7.1,Fall,2
151,Oven,1.38,17:52,2023-12-16,7.7,Fall,2
84,Microwave,1.55,11:22,2023-06-05,-1.9,Spring,3
147,Fridge,0.31,20:49,2023-09-14,-8.8,Summer,3
19,Computer,0.25,14:37,2023-02-08,27.3,Winter,5
76,Air Conditioning,3.25,00:46,2023-09-06,32.2,Summer,1
118,Heater,4.07,23:15,2023-07-24,39.6,Summer,3
468,Microwave,1.46,23:55,2023-03-29,4.3,Winter,2
62,Lights,1.67,12:17,2023-03-23,36.8,Winter,3
207,Lights,1.1,00:20,2023-03-01,-6.0,Winter,3
454,Dishwasher,1.16,14:35,2023-01-29,-8.3,Winter,5
485,Lights,0.6,23:25,2023-01-03,13.9,Winter,3
423,Dishwasher,0.62,19:29,2023-04-21,39.2,Spring,4
300,Oven,1.54,13:39,2023-05-13,7.7,Spring,5
298,Microwave,1.75,18:08,2023-11-20,20.1,Fall,1
458,Air Conditioning,3.58,10:59,2023-04-21,22.8,Spring,2
239,Lights,0.88,13:38,2023-08-31,6.6,Summer,5
396,Air Conditioning,3.18,04:13,2023-10-14,26.2,Fall,5
375,Dishwasher,1.89,17:32,2023-07-10,22.0,Summer,1
214,Lights,0.81,11:45,2023-09-21,30.3,Summer,2
253,Fridge,0.13,03:55,2023-11-30,30.1,Fall,2
199,Lights,0.77,06:58,2023-04-20,-2.9,Spring,3
51,Dishwasher,0.95,14:47,2023-12-12,-3.9,Fall,5
61,Washing Machine,0.24,13:08,2023-10-07,-7.1,Fall,5
131,TV,1.94,01:14,2023-01-18,3.5,Winter,3
344,Dishwasher,0.47,21:53,2023-11-21,28.8,Fall,5
306,Lights,1.97,13:15,2023-07-29,9.5,Summer,4
494,Air Conditioning,4.36,19:25,2023-05-15,6.1,Spring,3
91,TV,1.32,02:17,2023-02-17,9.2,Winter,3
216,Microwave,0.54,09:25,2023-09-24,8.5,Summer,1
129,Computer,0.76,11:49,2023-10-12,7.8,Fall,4
489,Computer,0.72,02:24,2023-01-12,-0.0,Winter,2
367,Air Conditioning,2.61,19:02,2023-06-21,6.2,Spring,5
330,Heater,4.93,09:22,2023-04-02,30.9,Spring,4
270,Dishwasher,0.98,05:35,2023-10-26,24.3,Fall,4
422,Oven,0.73,09:57,2023-12-29,24.0,Fall,4
427,Oven,1.98,22:37,2023-07-22,23.9,Summer,5
326,Washing Machine,1.25,00:21,2023-01-29,1.4,Winter,5
51,Microwave,0.97,13:50,2023-04-05,14.0,Spring,1
451,Microwave,0.8,16:33,2023-12-18,11.7,Fall,5
174,Fridge,0.38,16:27,2023-05-03,-7.8,Spring,3
54,Oven,0.48,00:30,2023-12-01,30.7,Fall,4
218,Lights,1.64,06:00,2023-07-23,18.4,Summer,5
137,Air Conditioning,4.03,09:01,2023-04-05,-6.1,Spring,5
489,Air Conditioning,4.05,08:14,2023-01-20,-1.8,Winter,3
363,Dishwasher,0.44,21:12,2023-03-02,-3.4,Winter,5
408,Heater,2.52,22:52,2023-06-22,3.0,Spring,4
246,Washing Machine,1.3,09:26,2023-07-23,35.4,Summer,1
341,Computer,0.75,18:53,2023-03-26,-5.5,Winter,3
250,Fridge,0.12,21:05,2023-05-10,12.0,Spring,1
15,Heater,2.59,03:52,2023-09-29,24.9,Summer,2
239,Lights,1.34,14:24,2023-12-27,25.9,Fall,5
170,Fridge,0.46,09:45,2023-08-28,2.9,Summer,5
278,Air Conditioning,3.29,13:03,2023-05-28,18.9,Spring,1
27,Microwave,0.46,05:22,2023-02-18,29.0,Winter,3
355,Microwave,1.82,17:11,2023-02-19,18.9,Winter,2
79,Washing Machine,1.6,11:34,2023-09-03,34.1,Summer,3
369,Heater,3.69,22:57,2023-08-22,-2.4,Summer,1
295,Microwave,0.63,12:13,2023-11-20,-2.4,Fall,3
133,Heater,3.15,11:40,2023-12-06,1.7,Fall,2
78,Oven,1.45,16:49,2023-07-01,26.4,Summer,5
420,TV,0.24,13:20,2023-07-21,23.5,Summer,4
186,Oven,0.94,14:08,2023-02-05,-6.5,Winter,5
194,Oven,1.82,15:24,2023-05-13,-0.1,Spring,2
225,Microwave,1.9,05:50,2023-08-18,32.2,Summer,5
372,Air Conditioning,3.02,00:40,2023-03-07,39.0,Winter,1
156,Microwave,1.63,19:05,2023-10-04,17.0,Fall,4
311,Air Conditioning,3.62,23:52,2023-07-29,-1.7,Summer,1
473,Washing Machine,1.32,13:01,2023-04-23,1.5,Spring,2
140,Dishwasher,1.75,14:15,2023-01-16,-5.9,Winter,2
213,Heater,3.14,22:56,2023-08-24,-6.6,Summer,4
42,Air Conditioning,2.04,23:09,2023-05-04,19.6,Spring,3
140,Dishwasher,1.79,10:27,2023-06-04,1.9,Spring,3
139,Air Conditioning,4.91,17:21,2023-10-06,4.1,Fall,3
205,Air Conditioning,4.34,08:13,2023-06-04,22.9,Spring,2
251,Air Conditioning,3.59,22:20,2023-09-23,-9.0,Summer,5
209,Microwave,1.41,14:09,2023-05-06,-4.9,Spring,3
239,Lights,1.95,12:32,2023-02-06,37.6,Winter,4
302,Computer,0.89,13:03,2023-04-25,24.6,Spring,5
266,Microwave,1.47,16:56,2023-05-09,17.0,Spring,3
204,Microwave,1.54,03:11,2023-02-03,25.2,Winter,1
104,Fridge,0.39,07:58,2023-08-11,22.2,Summer,2
148,Computer,1.78,05:12,2023-03-02,1.5,Winter,3
348,Heater,2.34,15:37,2023-03-13,6.4,Winter,5
118,Microwave,1.61,07:30,2023-10-19,29.7,Fall,1
71,Fridge,0.25,19:51,2023-05-07,26.5,Spring,1
100,Fridge,0.15,07:27,2023-05-26,23.7,Spring,2
204,TV,0.28,08:40,2023-01-15,-8.9,Winter,5
398,Washing Machine,0.2,05:07,2023-08-31,16.5,Summer,1
413,Heater,3.74,16:55,2023-02-26,4.9,Winter,4
358,TV,1.72,07:45,2023-07-07,-7.8,Summer,3
351,Computer,1.36,19:04,2023-10-17,-2.1,Fall,2
59,Dishwasher,0.64,01:00,2023-02-06,22.2,Winter,5
4,Microwave,0.64,05:12,2023-06-22,5.5,Spring,3
245,Washing Machine,0.99,13:44,2023-07-16,5.5,Summer,5
474,Washing Machine,1.77,05:59,2023-01-27,28.5,Winter,2
324,Washing Machine,0.81,19:05,2023-01-04,16.5,Winter,3
130,Fridge,0.37,15:25,2023-05-06,8.9,Spring,2
155,TV,1.84,04:56,2023-04-17,5.7,Spring,2
311,Dishwasher,1.88,22:21,2023-10-21,-0.2,Fall,4
335,Washing Machine,1.5,12:14,2023-09-17,6.0,Summer,1
85,Heater,2.29,18:01,2023-09-07,-9.5,Summer,3
207,Dishwasher,1.7,01:57,2023-06-26,-5.1,Spring,1
379,Heater,2.11,02:29,2023-08-29,6.1,Summer,2
142,Computer,1.72,10:03,2023-06-08,-1.7,Spring,3
269,Dishwasher,0.41,18:11,2023-01-18,8.4,Winter,3
470,Fridge,0.5,16:40,2023-07-11,18.3,Summer,1
372,Dishwasher,0.93,01:11,2023-10-14,20.8,Fall,1
379,Heater,4.12,05:56,2023-06-09,30.6,Spring,2
101,TV,1.83,22:04,2023-12-13,37.6,Fall,5
393,Oven,1.66,03:08,2023-02-15,2.3,Winter,5
101,Air Conditioning,3.95,10:10,2023-01-27,25.8,Winter,1
377,Oven,0.48,18:19,2023-10-16,4.9,Fall,5
176,Air Conditioning,2.19,02:20,2023-05-07,35.5,Spring,1
493,Lights,0.97,08:33,2023-04-24,-6.3,Spring,3
487,Dishwasher,1.56,10:35,2023-08-26,-5.8,Summer,2
437,Air Conditioning,4.19,17:16,2023-01-14,4.1,Winter,4
257,Fridge,0.2,23:38,2023-10-07,11.2,Fall,4
55,Lights,0.72,00:17,2023-03-17,17.4,Winter,4
105,Microwave,1.52,15:37,2023-03-23,20.8,Winter,1
426,Washing Machine,0.35,23:33,2023-08-03,17.1,Summer,5
150,Oven,0.74,23:58,2023-09-02,26.1,Summer,5
18,Washing Machine,1.36,11:03,2023-01-10,17.6,Winter,5
477,Computer,0.7,10:43,2023-10-12,35.9,Fall,1
377,Air Conditioning,3.69,16:01,2023-07-18,32.0,Summer,3
493,Fridge,0.47,04:09,2023-03-27,35.5,Winter,5
255,Washing Machine,1.47,19:12,2023-05-25,22.3,Spring,4
37,Dishwasher,1.88,21:29,2023-12-29,5.4,Fall,3
397,Air Conditioning,4.0,17:28,2023-08-14,-5.7,Summer,3
379,Washing Machine,1.48,21:41,2023-02-16,0.5,Winter,1
293,Air Conditioning,3.07,21:24,2023-09-15,30.0,Summer,1
129,Dishwasher,0.27,12:54,2023-03-19,19.1,Winter,5
91,Washing Machine,1.62,07:52,2023-04-29,-6.2,Spring,2
443,Microwave,0.75,19:36,2023-04-07,34.8,Spring,4
482,Computer,1.7,18:36,2023-05-14,-4.4,Spring,4
8,Heater,4.88,13:09,2023-11-16,33.7,Fall,2
301,Dishwasher,1.67,22:15,2023-07-08,36.0,Summer,2
324,Heater,4.47,02:30,2023-03-30,33.2,Winter,1
211,Lights,0.41,22:30,2023-12-01,23.4,Fall,3
289,Air Conditioning,4.16,19:45,2023-07-16,34.2,Summer,4
211,TV,0.35,11:27,2023-07-09,-1.6,Summer,2
85,TV,0.97,09:42,2023-10-28,0.2,Fall,2
290,Computer,1.11,08:44,2023-10-13,14.2,Fall,4
24,Dishwasher,1.58,08:54,2023-06-07,1.4,Spring,5
316,Heater,2.11,04:14,2023-01-22,-9.7,Winter,4
64,Dishwasher,1.53,08:42,2023-03-25,20.0,Winter,1
420,Oven,0.75,20:47,2023-04-17,27.3,Spring,2
379,Air Conditioning,3.84,19:26,2023-04-17,-4.1,Spring,2
231,Oven,1.57,06:54,2023-04-08,23.6,Spring,1
344,Air Conditioning,2.47,01:11,2023-12-07,18.0,Fall,1
405,Fridge,0.5,05:03,2023-10-19,11.5,Fall,5
306,Dishwasher,0.34,07:19,2023-09-21,2.0,Summer,2
417,Washing Machine,0.85,05:02,2023-05-30,15.8,Spring,4
434,TV,0.83,10:02,2023-12-07,-4.7,Fall,5
8,Fridge,0.23,19:18,2023-01-20,28.6,Winter,5
182,Dishwasher,1.34,11:08,2023-11-01,5.1,Fall,2
180,Microwave,1.88,02:52,2023-11-20,22.8,Fall,4
35,Air Conditioning,2.62,23:04,2023-07-14,32.4,Summer,2
102,Microwave,0.2,18:59,2023-07-30,28.8,Summer,2
258,Fridge,0.35,05:18,2023-02-17,8.6,Winter,3
237,Lights,0.82,03:54,2023-05-01,7.6,Spring,2
368,Fridge,0.19,20:20,2023-10-29,13.6,Fall,5
106,Lights,0.94,05:16,2023-08-01,-1.7,Summer,5
244,Oven,1.13,03:28,2023-12-01,20.8,Fall,4
35,Washing Machine,1.15,19:12,2023-07-29,26.4,Summer,2
387,Microwave,1.58,07:04,2023-11-30,13.9,Fall,5
451,TV,0.78,13:10,2023-12-22,26.7,Fall,2
353,Fridge,0.42,09:27,2023-10-08,-7.3,Fall,1
316,Fridge,0.25,16:50,2023-04-09,29.2,Spring,5
491,Fridge,0.26,21:30,2023-03-11,7.0,Winter,1
378,Computer,1.77,20:12,2023-08-19,21.5,Summer,3
400,Microwave,0.55,09:02,2023-06-02,9.9,Spring,4
344,Heater,3.16,06:36,2023-11-27,25.6,Fall,2
271,Fridge,0.44,04:45,2023-09-04,29.8,Summer,1
435,Microwave,0.76,13:03,2023-07-15,34.8,Summer,1
135,Lights,1.53,06:19,2023-08-15,-8.8,Summer,3
189,Fridge,0.21,16:30,2023-10-24,36.9,Fall,4
359,Lights,1.9,20:37,2023-09-03,23.1,Summer,4
440,Dishwasher,0.92,23:40,2023-03-29,15.8,Winter,1
22,Microwave,1.78,23:33,2023-09-24,20.3,Summer,4
205,TV,1.97,02:28,2023-11-28,18.3,Fall,4
140,Microwave,1.03,02:53,2023-07-01,25.6,Summer,4
176,Air Conditioning,3.88,02:51,2023-02-13,10.7,Winter,5
77,Computer,1.24,19:53,2023-07-25,-5.4,Summer,5
16,Oven,1.18,23:20,2023-05-13,31.0,Spring,1
122,Oven,1.17,16:12,2023-08-15,12.4,Summer,3
149,Fridge,0.13,19:02,2023-03-06,-4.3,Winter,4
412,Microwave,0.89,23:47,2023-04-14,32.1,Spring,4
116,Washing Machine,1.67,19:17,2023-11-22,-6.5,Fall,2
239,Washing Machine,1.56,22:39,2023-06-21,27.9,Spring,3
121,Heater,3.11,07:50,2023-06-04,16.2,Spring,3
380,Heater,3.64,13:17,2023-01-27,-1.7,Winter,1
10,TV,1.86,03:52,2023-06-22,-7.7,Spring,1
64,Dishwasher,0.23,15:14,2023-02-12,24.8,Winter,3
66,Washing Machine,0.24,23:33,2023-04-08,18.9,Spring,2
28,Microwave,1.5,00:51,2023-08-26,-8.5,Summer,4
220,Air Conditioning,2.34,22:52,2023-11-07,-3.4,Fall,4
454,Lights,1.72,19:15,2023-07-20,-7.8,Summer,2
100,TV,1.5,15:26,2023-06-08,24.8,Spring,5
164,Oven,0.32,21:05,2023-04-09,-3.9,Spring,3
27,Washing Machine,1.76,16:25,2023-04-10,22.6,Spring,3
113,Lights,0.51,02:22,2023-02-18,10.4,Winter,1
255,Microwave,0.53,06:05,2023-01-11,37.3,Winter,4
314,Lights,1.1,07:16,2023-09-21,-9.8,Summer,3
77,Air Conditioning,3.14,15:21,2023-05-03,6.0,Spring,3
409,Oven,1.53,06:16,2023-07-05,-5.0,Summer,3
302,Oven,1.54,01:17,2023-07-15,-3.0,Summer,3
270,Washing Machine,0.26,14:14,2023-07-22,38.6,Summer,5
456,Washing Machine,1.86,12:52,2023-05-28,4.2,Spring,5
445,Lights,1.86,04:14,2023-09-08,-0.7,Summer,4
475,Heater,3.82,18:28,2023-02-27,-4.8,Winter,5
472,Oven,1.57,03:23,2023-07-21,-5.2,Summer,4
342,Washing Machine,1.67,10:59,2023-11-29,26.8,Fall,4
278,Microwave,0.53,00:22,2023-04-07,8.8,Spring,1
12,Lights,1.79,14:27,2023-09-18,30.3,Summer,2
207,Microwave,0.86,04:39,2023-10-03,5.0,Fall,5
211,Washing Machine,1.2,11:55,2023-10-08,-3.4,Fall,1
244,Microwave,0.61,00:13,2023-09-27,26.6,Summer,4
316,Fridge,0.24,03:43,2023-05-09,10.3,Spring,2
389,Dishwasher,0.34,06:37,2023-06-29,18.8,Spring,3
92,Fridge,0.43,19:41,2023-08-18,-0.3,Summer,2
493,TV,0.4,12:05,2023-07-30,11.9,Summer,3
188,Microwave,1.39,18:40,2023-12-17,37.9,Fall,5
166,Computer,1.31,07:43,2023-09-11,15.5,Summer,5
134,Oven,1.9,14:46,2023-04-09,24.9,Spring,1
360,Air Conditioning,3.95,18:52,2023-02-19,23.6,Winter,4
227,Oven,1.59,11:09,2023-05-01,11.4,Spring,5
310,TV,0.63,16:02,2023-11-24,20.6,Fall,2
168,Oven,1.45,06:43,2023-12-04,12.8,Fall,4
281,Microwave,1.88,19:01,2023-01-31,14.5,Winter,5
